item_id,name,category,price,link,short_description,designer,basic_color,furniture
89302914,PLATSA,Beds,2307,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-10-drawers-white-fonnes-s89302914/,"        Bed frame with 10 drawers,          140x244x103 cm",IKEA of Sweden,white,other
10453086,PLATSA,Beds,1195,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-10453086/,"        Bed frame with storage,          140x200 cm",IKEA of Sweden,white,bed
9324284,PLATSA,Beds,3339,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-6-doors-12-drawers-white-fonnes-s09324284/,"        Bed frame with 6 doors+12 drawers,          140x244x203 cm",Ola Wihlborg/IKEA of Sweden,white,other
19302922,VITVAL,Beds,1590,https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-with-underbed-white-light-grey-s19302922/,"        Bunk bed frame with underbed,          90x200 cm",IKEA of Sweden/Tord Björklund,white,bed
90229017,BUSUNGE,Beds,795,https://www.ikea.com/sa/en/p/busunge-extendable-bed-light-pink-90229017/,"        Extendable bed,          80x200 cm",Carl Öjerstam,pink,bed
80341496,NYHAMN,Beds,600,https://www.ikea.com/sa/en/p/nyhamn-pocket-sprung-mattress-firm-80341496/,"        Pocket sprung mattress,          140x200 cm",IKEA of Sweden/L Hilland,other,other
228705,BRIMNES,Beds,1095,https://www.ikea.com/sa/en/p/brimnes-day-bed-frame-with-2-drawers-white-00228705/,"        Day-bed frame with 2 drawers,          80x200 cm",K Hagberg/M Hagberg,white,other
29241160,SONGESAND,Beds,1245,https://www.ikea.com/sa/en/p/songesand-bed-frame-with-4-storage-boxes-brown-loenset-s29241160/,"        Bed frame with 4 storage boxes,          140x200 cm",IKEA of Sweden,brown,other
59167074,LAUVIK,Beds,2146,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-medium-firm-tuddal-dark-beige-s59167074/,"        Divan bed,          140x200 cm",Synnöve Mork/Ola Wihlborg/IKEA of Sweden,brown,bed
89386070,SLÄKT,Beds,1260,https://www.ikea.com/sa/en/p/slaekt-bed-frame-with-3-storage-boxes-white-s89386070/,"        Bed frame with 3 storage boxes,          90x200 cm",Ebba Strandmark/IKEA of Sweden,white,other
10247973,SVÄRTA,Beds,895,https://www.ikea.com/sa/en/p/svaerta-bunk-bed-frame-silver-colour-10247973/,"        Bunk bed frame,          90x200 cm",Tord Björklund,other,bed
99278070,VALLENTUNA,Beds,7796,https://www.ikea.com/sa/en/p/vallentuna-4-seat-modular-sofa-w-3-sofa-beds-and-storage-murum-orrsta-black-olive-green-s99278070/,        4-seat modular sofa w 3 sofa-beds,Fredriksson/L Löwenhielm/Hilland/IKEA of Sweden,black,sofa
19166180,LYCKSELE MURBO,Beds,1445,https://www.ikea.com/sa/en/p/lycksele-murbo-two-seat-sofa-bed-ebbarp-black-white-s19166180/,        Two-seat sofa-bed,IKEA of Sweden,black,sofa
79288188,DELAKTIG,Beds,2595,https://www.ikea.com/sa/en/p/delaktig-bed-frame-headboard-2-side-tables-aluminium-rattan-s79288188/,"        Bed frame/headboard/2 side tables,          160x200 cm",Tom Dixon/IKEA of Sweden,other,table
99302918,PLATSA,Beds,1767,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-drawers-white-fonnes-s99302918/,"        Bed frame with 2 drawers,          142x244x103 cm",IKEA of Sweden,white,other
60433901,MARKERAD,Beds,267,https://www.ikea.com/sa/en/p/markerad-cover-for-day-bed-beige-60433901/,"        Cover for day-bed,          80x200 cm",Virgil Abloh,brown,bed
102065,LYCKSELE LÖVÅS,Beds,495,https://www.ikea.com/sa/en/p/lycksele-loevas-mattress-00102065/,"        Mattress,          140x188 cm",IKEA of Sweden,other,other
39227837,UTÅKER,Beds,1285,https://www.ikea.com/sa/en/p/utaker-stackable-bed-with-2-mattresses-pine-moshult-firm-s39227837/,"        Stackable bed with 2 mattresses,          80x200 cm",IKEA of Sweden/Henrik Preutz,other,other
39041660,SUNDVIK,Beds,849,https://www.ikea.com/sa/en/p/sundvik-ext-bed-frame-with-slatted-bed-base-grey-brown-s39041660/,"        Ext bed frame with slatted bed base,          80x200 cm",IKEA of Sweden,brown,bed
59302915,PLATSA,Beds,2905,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-doors-6-drawers-white-fonnes-ridabu-s59302915/,"        Bed frame with 4 doors+6 drawers,          140x200x223 cm",IKEA of Sweden,white,other
60299691,BRYNILEN,Beds,30,https://www.ikea.com/sa/en/p/brynilen-leg-oak-60299691/,"        Leg,          10 cm",Ola Wihlborg,other,other
39279280,FYRESDAL,Beds,1139,https://www.ikea.com/sa/en/p/fyresdal-day-bed-with-2-mattresses-black-moshult-firm-s39279280/,"        Day-bed with 2 mattresses,          80x200 cm",K Hagberg/M Hagberg/IKEA of Sweden,black,other
9149879,VALLENTUNA,Beds,1160,https://www.ikea.com/sa/en/p/vallentuna-sofa-bed-module-hillared-dark-grey-s09149879/,        Sofa-bed module,Fredriksson/L Löwenhielm/Hilland,red,sofa
19287530,DELAKTIG,Beds,1400,https://www.ikea.com/sa/en/p/delaktig-bed-frame-aluminium-s19287530/,"        Bed frame,          160x200 cm",IKEA of Sweden/Tom Dixon,other,bed
400692,BRIMNES,Beds,220,https://www.ikea.com/sa/en/p/brimnes-headboard-with-storage-compartment-white-00400692/,"        Headboard with storage compartment,          90 cm",K Hagberg/M Hagberg,white,other
19326428,SLÄKT,Beds,520,https://www.ikea.com/sa/en/p/slaekt-ext-bed-frame-with-slatted-bed-base-white-s19326428/,"        Ext bed frame with slatted bed base,          80x200 cm",Ebba Strandmark/IKEA of Sweden,white,bed
80332468,SUFFLETT,Beds,85,https://www.ikea.com/sa/en/p/sufflett-bed-tent-pink-80332468/,"        Bed tent,          70/80/90",IKEA of Sweden,pink,bed
90332458,KURA,Beds,175,https://www.ikea.com/sa/en/p/kura-bed-tent-with-curtain-grey-white-90332458/,        Bed tent with curtain,Malin Unnborn,white,bed
90338403,LÖVA,Beds,55,https://www.ikea.com/sa/en/p/loeva-bed-canopy-green-90338403/,        Bed canopy,A Huldén/S Dahlman,green,bed
99211621,HEMNES,Beds,2085,https://www.ikea.com/sa/en/p/hemnes-day-bed-w-3-drawers-2-mattresses-grey-moshult-firm-s99211621/,"        Day-bed w 3 drawers/2 mattresses,          80x200 cm",IKEA of Sweden/Carina Bengs,grey,other
20320128,FLEKKE,Beds,1495,https://www.ikea.com/sa/en/p/flekke-day-bed-frame-with-2-drawers-black-brown-20320128/,"        Day-bed frame with 2 drawers,          80x200 cm",K Hagberg/M Hagberg,black,other
69304829,MARKERAD,Beds,1092,https://www.ikea.com/sa/en/p/markerad-day-bed-s69304829/,"        Day-bed,          80x200 cm",IKEA of Sweden/Virgil Abloh,other,bed
99302975,PLATSA,Beds,2163,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-2-door-3-drawers-white-fonnes-s99302975/,"        Bed frame with 2 door+3 drawers,          142x244x163 cm",IKEA of Sweden,white,other
50393830,KURA,Beds,149,https://www.ikea.com/sa/en/p/kura-bed-tent-with-curtain-brown-50393830/,        Bed tent with curtain,S Edholm/L Ullenius,brown,bed
89275265,STUVA / FÖLJA,Beds,1915,https://www.ikea.com/sa/en/p/stuva-foelja-loft-bed-combo-w-2-drawer-2-doors-white-s89275265/,"        Loft bed combo w 2 drawer/2 doors,          207x99x182 cm",IKEA of Sweden/Ebba Strandmark,white,other
39288128,DELAKTIG,Beds,2495,https://www.ikea.com/sa/en/p/delaktig-bed-frame-headboard-2-side-tables-aluminium-black-s39288128/,"        Bed frame/headboard/2 side tables,          160x200 cm",IKEA of Sweden/Tom Dixon,black,table
70340567,GRÄLVIKEN,Beds,1995,https://www.ikea.com/sa/en/p/graelviken-3-seat-sofa-bed-grey-70340567/,        3-seat sofa-bed,IKEA of Sweden,grey,sofa
89240761,HOLMSUND,Beds,2295,https://www.ikea.com/sa/en/p/holmsund-three-seat-sofa-bed-orrsta-light-white-grey-s89240761/,        Three-seat sofa-bed,K Hagberg/M Hagberg,white,sofa
59250756,LAUVIK,Beds,2902,https://www.ikea.com/sa/en/p/lauvik-divan-bed-hamarvik-firm-tuddal-dark-beige-s59250756/,"        Divan bed,          160x200 cm",Synnöve Mork/Ola Wihlborg/IKEA of Sweden,brown,bed
79253259,STUVA / FRITIDS,Beds,1990,https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-3-drawers-2-doors-white-white-s79253259/,"        Loft bed combo w 3 drawers/2 doors,          207x99x182 cm",Ebba Strandmark/IKEA of Sweden,white,other
20247982,SVÄRTA,Beds,875,https://www.ikea.com/sa/en/p/svaerta-loft-bed-frame-silver-colour-20247982/,"        Loft bed frame,          90x200 cm",Tord Björklund,other,bed
9302913,PLATSA,Beds,1611,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-4-drawers-white-fonnes-s09302913/,"        Bed frame with 4 drawers,          142x244x43 cm",IKEA of Sweden,white,other
29278101,GRÖNLID,Beds,3595,https://www.ikea.com/sa/en/p/groenlid-2-seat-sofa-bed-ljungen-dark-red-s29278101/,        2-seat sofa-bed,IKEA of Sweden/Francis Cayouette/Ehlén Johansson,red,sofa
80411272,VITVAL,Beds,1295,https://www.ikea.com/sa/en/p/vitval-bunk-bed-frame-white-light-grey-80411272/,"        Bunk bed frame,          90x200 cm",IKEA of Sweden,white,bed
49278591,GRÖNLID,Beds,7610,https://www.ikea.com/sa/en/p/groenlid-corner-sofa-bed-5-seat-with-chaise-longue-ljungen-dark-red-s49278591/,"        Corner sofa-bed, 5-seat",Francis Cayouette/Ehlén Johansson/IKEA of Sweden,red,other
19129932,BRIMNES,Beds,1795,https://www.ikea.com/sa/en/p/brimnes-day-bed-w-2-drawers-2-mattresses-white-malfors-medium-firm-s19129932/,"        Day-bed w 2 drawers/2 mattresses,          80x200 cm",IKEA of Sweden/K Hagberg/M Hagberg,white,other
80362974,SLÄKT,Beds,295,https://www.ikea.com/sa/en/p/slaekt-storage-box-with-castors-80362974/,"        Storage box with castors,          62x62x35 cm",Ebba Strandmark,other,other
10372976,NORDLI,Beds,695,https://www.ikea.com/sa/en/p/nordli-headboard-white-10372976/,"        Headboard,          140/160 cm",Ola Wihlborg,white,other
69287537,DELAKTIG,Beds,2095,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-headboard-aluminium-black-s69287537/,"        Bed frame with headboard,          160x200 cm",IKEA of Sweden/Tom Dixon,black,bed
257953,GONATT,Beds,1095,https://www.ikea.com/sa/en/p/gonatt-cot-light-grey-00257953/,"        Cot,          60x120 cm",J Asshoff/H Brogård,grey,other
20299688,BRENNÅSEN,Beds,30,https://www.ikea.com/sa/en/p/brennasen-leg-black-stained-20299688/,"        Leg,          10 cm",Ola Wihlborg,black,other
9217849,BRÅTHULT,Beds,1991,https://www.ikea.com/sa/en/p/brathult-corner-sofa-bed-borred-grey-green-s09217849/,        Corner sofa-bed,Lisa Hilland/David Wahl/IKEA of Sweden,red,sofa
19302917,PLATSA,Beds,2210,https://www.ikea.com/sa/en/p/platsa-bed-frame-with-storage-white-s19302917/,"        Bed frame with storage,          140x244x223 cm",IKEA of Sweden,white,bed
59151271,SVÄRTA,Beds,1175,https://www.ikea.com/sa/en/p/svaerta-loft-bed-frame-with-desk-top-silver-colour-s59151271/,"        Loft bed frame with desk top,          90x200 cm",Tord Björklund,other,bed
9306435,NYHAMN,Beds,1445,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-skiftebo-yellow-s09306435/,        3-seat sofa-bed,IKEA of Sweden/L Hilland/Lisa Hilland,yellow,sofa
29277639,LIDHULT,Beds,9585,https://www.ikea.com/sa/en/p/lidhult-corner-sofa-bed-6-seat-with-chaise-longue-lejde-red-brown-red-brown-s29277639/,"        Corner sofa-bed, 6-seat",Henrik Preutz/IKEA of Sweden,red,other
40299687,BURFJORD,Beds,40,https://www.ikea.com/sa/en/p/burfjord-leg-oak-40299687/,"        Leg,          10 cm",Ola Wihlborg,other,other
49277105,VALLENTUNA,Beds,4488,https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-and-storage-hillared-murum-dark-grey-black-s49277105/,        3-seat modular sofa with sofa-bed,Fredriksson/L Löwenhielm/Hilland,black,sofa
69302566,VITVAL,Beds,1195,https://www.ikea.com/sa/en/p/vitval-loft-bed-frame-with-desk-top-white-light-grey-s69302566/,"        Loft bed frame with desk top,          90x200 cm",IKEA of Sweden,white,bed
9278003,VALLENTUNA,Beds,5780,https://www.ikea.com/sa/en/p/vallentuna-modular-corner-sofa-3-seat-sofa-bed-and-storage-murum-white-s09278003/,        Modular corner sofa 3-seat+sofa-bed,Ehlén Johansson,white,sofa
19290014,LIDHULT,Beds,3340,https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-section-lejde-grey-black-s19290014/,        2-seat sofa-bed section,IKEA of Sweden/Henrik Preutz,black,sofa
20426525,DELAKTIG,Beds,495,https://www.ikea.com/sa/en/p/delaktig-headboard-black-20426525/,"        Headboard,          160 cm",Tom Dixon,black,other
10248519,GULLIVER,Beds,595,https://www.ikea.com/sa/en/p/gulliver-cot-white-10248519/,"        Cot,          60x120 cm",IKEA of Sweden,white,other
60429471,DELAKTIG,Beds,200,https://www.ikea.com/sa/en/p/delaktig-fitting-for-headboard-60429471/,        Fitting for headboard,Tom Dixon,other,other
89300750,FLOTTEBO,Beds,2236,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-with-side-table-gunnared-medium-grey-s89300750/,"        Sofa-bed with side table,          120 cm",C Halskov/H Dalsgaard,red,table
29288100,DELAKTIG,Beds,1800,https://www.ikea.com/sa/en/p/delaktig-bed-frame-with-2-side-tables-aluminium-black-s29288100/,"        Bed frame with 2 side tables,          160x200 cm",IKEA of Sweden/Tom Dixon,black,table
49292686,VIMLE,Beds,4645,https://www.ikea.com/sa/en/p/vimle-3-seat-sofa-bed-with-chaise-longue-gunnared-medium-grey-s49292686/,        3-seat sofa-bed,Ehlén Johansson/IKEA of Sweden,red,sofa
49306443,NYHAMN,Beds,1295,https://www.ikea.com/sa/en/p/nyhamn-3-seat-sofa-bed-with-foam-mattress-skiftebo-yellow-s49306443/,        3-seat sofa-bed,IKEA of Sweden/L Hilland/Lisa Hilland,yellow,sofa
45932080,SULTAN,Beds,50,https://www.ikea.com/sa/en/p/sultan-supporting-leg-black-45932080/,        Supporting leg,IKEA of Sweden,black,other
10309616,BÅTSFJORD,Beds,30,https://www.ikea.com/sa/en/p/batsfjord-leg-birch-10309616/,"        Leg,          10 cm",Ehlén Johansson,other,other
79186774,KONGSFJORD,Beds,8356,https://www.ikea.com/sa/en/p/kongsfjord-divan-bed-hyllestad-medium-firm-tustna-dark-grey-s79186774/,"        Divan bed,          180x200 cm",Ola Wihlborg/Synnöve Mork/IKEA of Sweden,grey,bed
99183864,FLEKKE,Beds,2185,https://www.ikea.com/sa/en/p/flekke-day-bed-w-2-drawers-2-mattresses-black-brown-husvika-firm-s99183864/,"        Day-bed w 2 drawers/2 mattresses,          80x200 cm",K Hagberg/M Hagberg/IKEA of Sweden,black,other
70248564,SUNDVIK,Beds,695,https://www.ikea.com/sa/en/p/sundvik-cot-grey-brown-70248564/,"        Cot,          60x120 cm",IKEA of Sweden,brown,other
79217902,SANDBACKEN,Beds,1841,https://www.ikea.com/sa/en/p/sandbacken-corner-sofa-bed-lofallet-beige-s79217902/,        Corner sofa-bed,David Wahl/Lisa Hilland/IKEA of Sweden,brown,sofa
79150746,HOLMSUND,Beds,2995,https://www.ikea.com/sa/en/p/holmsund-corner-sofa-bed-nordvalla-medium-grey-s79150746/,        Corner sofa-bed,K Hagberg/M Hagberg/IKEA of Sweden,grey,sofa
29277724,VALLENTUNA,Beds,4320,https://www.ikea.com/sa/en/p/vallentuna-2-seat-modular-sofa-w-2-sofa-beds-murum-white-s29277724/,        2-seat modular sofa w 2 sofa-beds,Ehlén Johansson,white,sofa
59297481,FLOTTEBO,Beds,1596,https://www.ikea.com/sa/en/p/flottebo-sofa-bed-vissle-dark-grey-s59297481/,"        Sofa-bed,          90 cm",C Halskov/H Dalsgaard,grey,sofa
9306355,NYHAMN,Beds,1520,https://www.ikea.com/sa/en/p/nyhamn-sofa-bed-with-triple-cushion-with-pocket-spring-mattress-knisa-grey-beige-s09306355/,        Sofa-bed with triple cushion,IKEA of Sweden/L Hilland,brown,sofa
20249896,SVÄRTA,Beds,300,https://www.ikea.com/sa/en/p/svaerta-desk-top-silver-colour-20249896/,        Desk top,Tord Björklund,other,desk
29266184,LIDHULT,Beds,7785,https://www.ikea.com/sa/en/p/lidhult-corner-sofa-bed-5-seat-lejde-grey-black-s29266184/,"        Corner sofa-bed, 5-seat",IKEA of Sweden/Henrik Preutz,black,other
29278158,GRÖNLID,Beds,4270,https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-bed-with-open-end-ljungen-medium-grey-s29278158/,        3-seat sofa-bed,Francis Cayouette/Ehlén Johansson/IKEA of Sweden,grey,sofa
49268653,STUVA / FRITIDS,Beds,2025,https://www.ikea.com/sa/en/p/stuva-fritids-loft-bed-combo-w-4-drawers-2-doors-white-light-pink-s49268653/,"        Loft bed combo w 4 drawers/2 doors,          207x99x182 cm",Ebba Strandmark/IKEA of Sweden,white,other
60102067,LYCKSELE HÅVET,Beds,795,https://www.ikea.com/sa/en/p/lycksele-havet-mattress-60102067/,"        Mattress,          140x188 cm",IKEA of Sweden,other,other
248567,SUNDVIK,Beds,695,https://www.ikea.com/sa/en/p/sundvik-cot-white-00248567/,"        Cot,          60x120 cm",IKEA of Sweden,white,other
60431563,FRIHETEN,Beds,1845,https://www.ikea.com/sa/en/p/friheten-3-seat-sofa-bed-skiftebo-blue-60431563/,        3-seat sofa-bed,IKEA of Sweden,blue,sofa
29285521,VIMLE,Beds,2945,https://www.ikea.com/sa/en/p/vimle-2-seat-sofa-bed-section-gunnared-beige-s29285521/,        2-seat sofa-bed section,Ehlén Johansson/IKEA of Sweden,red,sofa
89278481,GRÖNLID,Beds,4790,https://www.ikea.com/sa/en/p/groenlid-3-seat-sofa-bed-with-chaise-longue-inseros-white-s89278481/,        3-seat sofa-bed,IKEA of Sweden/Ehlén Johansson/Francis Cayouette,white,sofa
70299695,BJORLI,Beds,40,https://www.ikea.com/sa/en/p/bjorli-leg-stainless-steel-70299695/,"        Leg,          10 cm",Ola Wihlborg,other,other
50456417,SLÄKT,Beds,75,https://www.ikea.com/sa/en/p/slaekt-headboard-white-50456417/,        Headboard,Ebba Strandmark,white,other
40296599,KURA,Beds,125,https://www.ikea.com/sa/en/p/kura-bed-tent-turquoise-40296599/,        Bed tent,T Christensen/K Legaard,other,bed
10311228,KURA,Beds,125,https://www.ikea.com/sa/en/p/kura-bed-tent-pink-10311228/,        Bed tent,T Christensen/K Legaard,pink,bed
9277918,VALLENTUNA,Beds,4036,https://www.ikea.com/sa/en/p/vallentuna-3-seat-modular-sofa-with-sofa-bed-with-open-end-hillared-light-blue-s09277918/,        3-seat modular sofa with sofa-bed,IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland,red,sofa
19290603,LIDHULT,Beds,4841,https://www.ikea.com/sa/en/p/lidhult-2-seat-sofa-bed-section-grann-bomstad-dark-brown-s19290603/,        2-seat sofa-bed section,IKEA of Sweden/Henrik Preutz,brown,sofa
80309613,BRATTVÅG,Beds,50,https://www.ikea.com/sa/en/p/brattvag-leg-black-80309613/,"        Leg,          10 cm",Ola Wihlborg,black,other
59277652,VALLENTUNA,Beds,2932,https://www.ikea.com/sa/en/p/vallentuna-2-seat-modular-sofa-with-sofa-bed-and-storage-hillared-light-blue-s59277652/,        2-seat modular sofa with sofa-bed,IKEA of Sweden/Fredriksson/L Löwenhielm/Hilland,red,sofa
